START graph_IMDB_MULTI_pagerank_preserve_curriculum: Sun 21 Jun 2026 12:08:42 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset IMDB-MULTI --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.15 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 0.5 --seeds 0 1 2 3 4 5
2026-06-21 12:08:45,708 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='IMDB-MULTI', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=50, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=2, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.15, pagerank_mask_steps=5, pagerank_preserve_power=0.5, pooling='mean', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Using degree as node features
******** # Num Graphs: 1500, # Num Feat: 177, # Num Classes: 3 ********
####### Run 0 for seed 0

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5803:   0%|          | 0/50 [00:01<?, ?it/s]
Epoch 11 | train_loss: 0.2105:  22%|██▏       | 11/50 [00:16<00:53,  1.36s/it]
Epoch 11 | train_loss: 0.2105:  24%|██▍       | 12/50 [00:16<00:51,  1.36s/it]
Epoch 12 | train_loss: 0.2087:  24%|██▍       | 12/50 [00:17<00:51,  1.36s/it]
Epoch 12 | train_loss: 0.2087:  26%|██▌       | 13/50 [00:17<00:50,  1.35s/it]
Epoch 13 | train_loss: 0.1950:  26%|██▌       | 13/50 [00:19<00:50,  1.35s/it]
Epoch 13 | train_loss: 0.1950:  28%|██▊       | 14/50 [00:19<00:49,  1.37s/it]
Epoch 14 | train_loss: 0.1978:  28%|██▊       | 14/50 [00:20<00:49,  1.37s/it]
Epoch 14 | train_loss: 0.1978:  30%|███       | 15/50 [00:20<00:48,  1.38s/it]
Epoch 15 | train_loss: 0.1958:  30%|███       | 15/50 [00:21<00:48,  1.38s/it]
Epoch 15 | train_loss: 0.1958:  32%|███▏      | 16/50 [00:21<00:47,  1.39s/it]
Epoch 16 | train_loss: 0.1878:  32%|███▏      | 16/50 [00:23<00:47,  1.39s/it]
Epoch 16 | train_loss: 0.1878:  34%|███▍      | 17/50 [00:23<00:43,  1.33s/it]
Epoch 17 | train_loss: 0.1912:  34%|███▍      | 17/50 [00:24<00:43,  1.33s/it]
Epoch 17 | train_loss: 0.1912:  36%|███▌      | 18/50 [00:24<00:39,  1.24s/it]
Epoch 18 | train_loss: 0.1843:  36%|███▌      | 18/50 [00:25<00:39,  1.24s/it]
Epoch 18 | train_loss: 0.1843:  38%|███▊      | 19/50 [00:25<00:36,  1.18s/it]
Epoch 19 | train_loss: 0.1786:  38%|███▊      | 19/50 [00:26<00:36,  1.18s/it]
Epoch 19 | train_loss: 0.1786:  40%|████      | 20/50 [00:26<00:34,  1.14s/it]
Epoch 20 | train_loss: 0.1827:  40%|████      | 20/50 [00:27<00:34,  1.14s/it]
Epoch 20 | train_loss: 0.1827:  42%|████▏     | 21/50 [00:27<00:32,  1.11s/it]
Epoch 21 | train_loss: 0.1789:  42%|████▏     | 21/50 [00:28<00:32,  1.11s/it]
Epoch 21 | train_loss: 0.1789:  44%|████▍     | 22/50 [00:28<00:30,  1.08s/it]
Epoch 22 | train_loss: 0.1723:  44%|████▍     | 22/50 [00:29<00:30,  1.08s/it]
Epoch 22 | train_loss: 0.1723:  46%|████▌     | 23/50 [00:29<00:28,  1.06s/it]
Epoch 23 | train_loss: 0.1784:  46%|████▌     | 23/50 [00:30<00:28,  1.06s/it]
Epoch 23 | train_loss: 0.1784:  48%|████▊     | 24/50 [00:30<00:27,  1.05s/it]
Epoch 24 | train_loss: 0.1679:  48%|████▊     | 24/50 [00:31<00:27,  1.05s/it]
Epoch 24 | train_loss: 0.1679:  50%|█████     | 25/50 [00:31<00:26,  1.04s/it]
Epoch 25 | train_loss: 0.1679:  50%|█████     | 25/50 [00:32<00:26,  1.04s/it]
Epoch 25 | train_loss: 0.1679:  52%|█████▏    | 26/50 [00:32<00:25,  1.06s/it]
Epoch 26 | train_loss: 0.1733:  52%|█████▏    | 26/50 [00:33<00:25,  1.06s/it]
Epoch 26 | train_loss: 0.1733:  54%|█████▍    | 27/50 [00:33<00:24,  1.06s/it]
Epoch 27 | train_loss: 0.1700:  54%|█████▍    | 27/50 [00:34<00:24,  1.06s/it]
Epoch 27 | train_loss: 0.1700:  56%|█████▌    | 28/50 [00:34<00:23,  1.05s/it]
Epoch 28 | train_loss: 0.1602:  56%|█████▌    | 28/50 [00:35<00:23,  1.05s/it]
Epoch 28 | train_loss: 0.1602:  58%|█████▊    | 29/50 [00:35<00:21,  1.04s/it]
Epoch 29 | train_loss: 0.1698:  58%|█████▊    | 29/50 [00:36<00:21,  1.04s/it]
Epoch 29 | train_loss: 0.1698:  60%|██████    | 30/50 [00:36<00:20,  1.04s/it]
Epoch 30 | train_loss: 0.1619:  60%|██████    | 30/50 [00:37<00:20,  1.04s/it]
Epoch 30 | train_loss: 0.1619:  62%|██████▏   | 31/50 [00:37<00:21,  1.15s/it]
Epoch 31 | train_loss: 0.1608:  62%|██████▏   | 31/50 [00:39<00:21,  1.15s/it]
Epoch 31 | train_loss: 0.1608:  64%|██████▍   | 32/50 [00:39<00:21,  1.20s/it]
Epoch 32 | train_loss: 0.1603:  64%|██████▍   | 32/50 [00:40<00:21,  1.20s/it]
Epoch 32 | train_loss: 0.1603:  66%|██████▌   | 33/50 [00:40<00:21,  1.25s/it]
Epoch 33 | train_loss: 0.1644:  66%|██████▌   | 33/50 [00:42<00:21,  1.25s/it]
Epoch 33 | train_loss: 0.1644:  68%|██████▊   | 34/50 [00:42<00:20,  1.28s/it]
Epoch 34 | train_loss: 0.1564:  68%|██████▊   | 34/50 [00:43<00:20,  1.28s/it]
Epoch 34 | train_loss: 0.1564:  70%|███████   | 35/50 [00:43<00:19,  1.31s/it]
Epoch 35 | train_loss: 0.1595:  70%|███████   | 35/50 [00:44<00:19,  1.31s/it]
Epoch 35 | train_loss: 0.1595:  72%|███████▏  | 36/50 [00:44<00:18,  1.31s/it]
Epoch 36 | train_loss: 0.1587:  72%|███████▏  | 36/50 [00:46<00:18,  1.31s/it]
Epoch 36 | train_loss: 0.1587:  74%|███████▍  | 37/50 [00:46<00:17,  1.33s/it]
Epoch 37 | train_loss: 0.1548:  74%|███████▍  | 37/50 [00:47<00:17,  1.33s/it]
Epoch 37 | train_loss: 0.1548:  76%|███████▌  | 38/50 [00:47<00:15,  1.32s/it]
Epoch 38 | train_loss: 0.1566:  76%|███████▌  | 38/50 [00:48<00:15,  1.32s/it]
Epoch 38 | train_loss: 0.1566:  78%|███████▊  | 39/50 [00:48<00:14,  1.31s/it]
Epoch 39 | train_loss: 0.1495:  78%|███████▊  | 39/50 [00:49<00:14,  1.31s/it]
Epoch 39 | train_loss: 0.1495:  80%|████████  | 40/50 [00:49<00:12,  1.29s/it]
Epoch 40 | train_loss: 0.1528:  80%|████████  | 40/50 [00:51<00:12,  1.29s/it]
Epoch 40 | train_loss: 0.1528:  82%|████████▏ | 41/50 [00:51<00:11,  1.29s/it]
Epoch 41 | train_loss: 0.1465:  82%|████████▏ | 41/50 [00:52<00:11,  1.29s/it]
Epoch 41 | train_loss: 0.1465:  84%|████████▍ | 42/50 [00:52<00:10,  1.31s/it]
Epoch 42 | train_loss: 0.1545:  84%|████████▍ | 42/50 [00:54<00:10,  1.31s/it]
Epoch 42 | train_loss: 0.1545:  86%|████████▌ | 43/50 [00:54<00:09,  1.36s/it]
Epoch 43 | train_loss: 0.1555:  86%|████████▌ | 43/50 [00:55<00:09,  1.36s/it]
Epoch 43 | train_loss: 0.1555:  88%|████████▊ | 44/50 [00:55<00:08,  1.36s/it]
Epoch 44 | train_loss: 0.1458:  88%|████████▊ | 44/50 [00:56<00:08,  1.36s/it]
Epoch 44 | train_loss: 0.1458:  90%|█████████ | 45/50 [00:56<00:07,  1.40s/it]
Epoch 45 | train_loss: 0.1494:  90%|█████████ | 45/50 [00:58<00:07,  1.40s/it]
Epoch 45 | train_loss: 0.1494:  92%|█████████▏| 46/50 [00:58<00:05,  1.43s/it]
Epoch 46 | train_loss: 0.1452:  92%|█████████▏| 46/50 [00:59<00:05,  1.43s/it]
Epoch 46 | train_loss: 0.1452:  94%|█████████▍| 47/50 [00:59<00:04,  1.44s/it]
Epoch 47 | train_loss: 0.1420:  94%|█████████▍| 47/50 [01:01<00:04,  1.44s/it]
Epoch 47 | train_loss: 0.1420:  96%|█████████▌| 48/50 [01:01<00:02,  1.46s/it]
Epoch 48 | train_loss: 0.1408:  96%|█████████▌| 48/50 [01:03<00:02,  1.46s/it]
Epoch 48 | train_loss: 0.1408:  98%|█████████▊| 49/50 [01:03<00:01,  1.54s/it]
Epoch 49 | train_loss: 0.1449:  98%|█████████▊| 49/50 [01:05<00:01,  1.54s/it]
Epoch 49 | train_loss: 0.1449: 100%|██████████| 50/50 [01:05<00:00,  1.75s/it]
Epoch 49 | train_loss: 0.1449: 100%|██████████| 50/50 [01:05<00:00,  1.31s/it]
#Test_f1: 0.5120±0.0263
####### Run 1 for seed 1

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5944:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.5944:   2%|▏         | 1/50 [00:00<00:44,  1.11it/s]
Epoch 1 | train_loss: 0.3857:   2%|▏         | 1/50 [00:01<00:44,  1.11it/s]
Epoch 1 | train_loss: 0.3857:   4%|▍         | 2/50 [00:01<00:45,  1.05it/s]
Epoch 2 | train_loss: 0.3286:   4%|▍         | 2/50 [00:02<00:45,  1.05it/s]
Epoch 2 | train_loss: 0.3286:   6%|▌         | 3/50 [00:02<00:45,  1.03it/s]
Epoch 3 | train_loss: 0.2904:   6%|▌         | 3/50 [00:03<00:45,  1.03it/s]
Epoch 3 | train_loss: 0.2904:   8%|▊         | 4/50 [00:03<00:44,  1.02it/s]
Epoch 4 | train_loss: 0.2856:   8%|▊         | 4/50 [00:04<00:44,  1.02it/s]
Epoch 4 | train_loss: 0.2856:  10%|█         | 5/50 [00:04<00:44,  1.01it/s]
Epoch 5 | train_loss: 0.2577:  10%|█         | 5/50 [00:05<00:44,  1.01it/s]
Epoch 5 | train_loss: 0.2577:  12%|█▏        | 6/50 [00:05<00:43,  1.01it/s]
Epoch 6 | train_loss: 0.2564:  12%|█▏        | 6/50 [00:06<00:43,  1.01it/s]
Epoch 6 | train_loss: 0.2564:  14%|█▍        | 7/50 [00:06<00:42,  1.01it/s]
Epoch 7 | train_loss: 0.2399:  14%|█▍        | 7/50 [00:07<00:42,  1.01it/s]
Epoch 7 | train_loss: 0.2399:  16%|█▌        | 8/50 [00:07<00:41,  1.01it/s]
Epoch 8 | train_loss: 0.2343:  16%|█▌        | 8/50 [00:08<00:41,  1.01it/s]
Epoch 8 | train_loss: 0.2343:  18%|█▊        | 9/50 [00:08<00:40,  1.01it/s]
Epoch 9 | train_loss: 0.2262:  18%|█▊        | 9/50 [00:09<00:40,  1.01it/s]
Epoch 9 | train_loss: 0.2262:  20%|██        | 10/50 [00:09<00:41,  1.03s/it]
Epoch 10 | train_loss: 0.2265:  20%|██        | 10/50 [00:11<00:41,  1.03s/it]
Epoch 10 | train_loss: 0.2265:  22%|██▏       | 11/50 [00:11<00:40,  1.04s/it]
Epoch 11 | train_loss: 0.2218:  22%|██▏       | 11/50 [00:12<00:40,  1.04s/it]
Epoch 11 | train_loss: 0.2218:  24%|██▍       | 12/50 [00:12<00:39,  1.05s/it]
Epoch 12 | train_loss: 0.2157:  24%|██▍       | 12/50 [00:13<00:39,  1.05s/it]
Epoch 12 | train_loss: 0.2157:  26%|██▌       | 13/50 [00:13<00:38,  1.05s/it]
Epoch 13 | train_loss: 0.2098:  26%|██▌       | 13/50 [00:14<00:38,  1.05s/it]
Epoch 13 | train_loss: 0.2098:  28%|██▊       | 14/50 [00:14<00:37,  1.05s/it]
Epoch 14 | train_loss: 0.2076:  28%|██▊       | 14/50 [00:15<00:37,  1.05s/it]
Epoch 14 | train_loss: 0.2076:  30%|███       | 15/50 [00:15<00:35,  1.00s/it]
Epoch 15 | train_loss: 0.1927:  30%|███       | 15/50 [00:16<00:35,  1.00s/it]
Epoch 15 | train_loss: 0.1927:  32%|███▏      | 16/50 [00:16<00:34,  1.02s/it]
Epoch 16 | train_loss: 0.1943:  32%|███▏      | 16/50 [00:17<00:34,  1.02s/it]
Epoch 16 | train_loss: 0.1943:  34%|███▍      | 17/50 [00:17<00:33,  1.03s/it]
Epoch 17 | train_loss: 0.1864:  34%|███▍      | 17/50 [00:18<00:33,  1.03s/it]
Epoch 17 | train_loss: 0.1864:  36%|███▌      | 18/50 [00:18<00:33,  1.03s/it]
Epoch 18 | train_loss: 0.1814:  36%|███▌      | 18/50 [00:19<00:33,  1.03s/it]
Epoch 18 | train_loss: 0.1814:  38%|███▊      | 19/50 [00:19<00:32,  1.04s/it]
Epoch 19 | train_loss: 0.1868:  38%|███▊      | 19/50 [00:20<00:32,  1.04s/it]
Epoch 19 | train_loss: 0.1868:  40%|████      | 20/50 [00:20<00:31,  1.04s/it]
Epoch 20 | train_loss: 0.1857:  40%|████      | 20/50 [00:21<00:31,  1.04s/it]
Epoch 20 | train_loss: 0.1857:  42%|████▏     | 21/50 [00:21<00:30,  1.04s/it]
Epoch 21 | train_loss: 0.1877:  42%|████▏     | 21/50 [00:22<00:30,  1.04s/it]
Epoch 21 | train_loss: 0.1877:  44%|████▍     | 22/50 [00:22<00:30,  1.09s/it]
Epoch 22 | train_loss: 0.1783:  44%|████▍     | 22/50 [00:23<00:30,  1.09s/it]
Epoch 22 | train_loss: 0.1783:  46%|████▌     | 23/50 [00:23<00:31,  1.17s/it]
Epoch 23 | train_loss: 0.1780:  46%|████▌     | 23/50 [00:25<00:31,  1.17s/it]
Epoch 23 | train_loss: 0.1780:  48%|████▊     | 24/50 [00:25<00:31,  1.23s/it]
Epoch 24 | train_loss: 0.1777:  48%|████▊     | 24/50 [00:26<00:31,  1.23s/it]
Epoch 24 | train_loss: 0.1777:  50%|█████     | 25/50 [00:26<00:32,  1.29s/it]
Epoch 25 | train_loss: 0.1729:  50%|█████     | 25/50 [00:28<00:32,  1.29s/it]
Epoch 25 | train_loss: 0.1729:  52%|█████▏    | 26/50 [00:28<00:31,  1.32s/it]
Epoch 26 | train_loss: 0.1680:  52%|█████▏    | 26/50 [00:29<00:31,  1.32s/it]
Epoch 26 | train_loss: 0.1680:  54%|█████▍    | 27/50 [00:29<00:30,  1.34s/it]
Epoch 27 | train_loss: 0.1713:  54%|█████▍    | 27/50 [00:30<00:30,  1.34s/it]
Epoch 27 | train_loss: 0.1713:  56%|█████▌    | 28/50 [00:30<00:29,  1.36s/it]
Epoch 28 | train_loss: 0.1702:  56%|█████▌    | 28/50 [00:32<00:29,  1.36s/it]
Epoch 28 | train_loss: 0.1702:  58%|█████▊    | 29/50 [00:32<00:28,  1.36s/it]
Epoch 29 | train_loss: 0.1620:  58%|█████▊    | 29/50 [00:33<00:28,  1.36s/it]
Epoch 29 | train_loss: 0.1620:  60%|██████    | 30/50 [00:33<00:27,  1.37s/it]
Epoch 30 | train_loss: 0.1643:  60%|██████    | 30/50 [00:35<00:27,  1.37s/it]
Epoch 30 | train_loss: 0.1643:  62%|██████▏   | 31/50 [00:35<00:26,  1.37s/it]
Epoch 31 | train_loss: 0.1556:  62%|██████▏   | 31/50 [00:36<00:26,  1.37s/it]
Epoch 31 | train_loss: 0.1556:  64%|██████▍   | 32/50 [00:36<00:25,  1.39s/it]
Epoch 32 | train_loss: 0.1579:  64%|██████▍   | 32/50 [00:37<00:25,  1.39s/it]
Epoch 32 | train_loss: 0.1579:  66%|██████▌   | 33/50 [00:37<00:23,  1.40s/it]
Epoch 33 | train_loss: 0.1611:  66%|██████▌   | 33/50 [00:39<00:23,  1.40s/it]
Epoch 33 | train_loss: 0.1611:  68%|██████▊   | 34/50 [00:39<00:22,  1.41s/it]
Epoch 34 | train_loss: 0.1649:  68%|██████▊   | 34/50 [00:40<00:22,  1.41s/it]
Epoch 34 | train_loss: 0.1649:  70%|███████   | 35/50 [00:40<00:20,  1.39s/it]
Epoch 35 | train_loss: 0.1607:  70%|███████   | 35/50 [00:42<00:20,  1.39s/it]
Epoch 35 | train_loss: 0.1607:  72%|███████▏  | 36/50 [00:42<00:19,  1.40s/it]
Epoch 36 | train_loss: 0.1587:  72%|███████▏  | 36/50 [00:43<00:19,  1.40s/it]
Epoch 36 | train_loss: 0.1587:  74%|███████▍  | 37/50 [00:43<00:18,  1.40s/it]
Epoch 37 | train_loss: 0.1564:  74%|███████▍  | 37/50 [00:44<00:18,  1.40s/it]
Epoch 37 | train_loss: 0.1564:  76%|███████▌  | 38/50 [00:44<00:16,  1.40s/it]
Epoch 38 | train_loss: 0.1557:  76%|███████▌  | 38/50 [00:46<00:16,  1.40s/it]
Epoch 38 | train_loss: 0.1557:  78%|███████▊  | 39/50 [00:46<00:15,  1.39s/it]
Epoch 39 | train_loss: 0.1510:  78%|███████▊  | 39/50 [00:47<00:15,  1.39s/it]
Epoch 39 | train_loss: 0.1510:  80%|████████  | 40/50 [00:47<00:14,  1.41s/it]
Epoch 40 | train_loss: 0.1526:  80%|████████  | 40/50 [00:49<00:14,  1.41s/it]
Epoch 40 | train_loss: 0.1526:  82%|████████▏ | 41/50 [00:49<00:12,  1.42s/it]
Epoch 41 | train_loss: 0.1557:  82%|████████▏ | 41/50 [00:51<00:12,  1.42s/it]
Epoch 41 | train_loss: 0.1557:  84%|████████▍ | 42/50 [00:51<00:13,  1.67s/it]
Epoch 42 | train_loss: 0.1529:  84%|████████▍ | 42/50 [00:53<00:13,  1.67s/it]
Epoch 42 | train_loss: 0.1529:  86%|████████▌ | 43/50 [00:53<00:13,  1.87s/it]
Epoch 43 | train_loss: 0.1590:  86%|████████▌ | 43/50 [00:55<00:13,  1.87s/it]
Epoch 43 | train_loss: 0.1590:  88%|████████▊ | 44/50 [00:55<00:11,  1.97s/it]
Epoch 44 | train_loss: 0.1529:  88%|████████▊ | 44/50 [00:58<00:11,  1.97s/it]
Epoch 44 | train_loss: 0.1529:  90%|█████████ | 45/50 [00:58<00:10,  2.07s/it]
Epoch 45 | train_loss: 0.1482:  90%|█████████ | 45/50 [01:00<00:10,  2.07s/it]
Epoch 45 | train_loss: 0.1482:  92%|█████████▏| 46/50 [01:00<00:08,  2.14s/it]
Epoch 46 | train_loss: 0.1511:  92%|█████████▏| 46/50 [01:02<00:08,  2.14s/it]
Epoch 46 | train_loss: 0.1511:  94%|█████████▍| 47/50 [01:02<00:06,  2.19s/it]
Epoch 47 | train_loss: 0.1468:  94%|█████████▍| 47/50 [01:05<00:06,  2.19s/it]
Epoch 47 | train_loss: 0.1468:  96%|█████████▌| 48/50 [01:05<00:04,  2.19s/it]
Epoch 48 | train_loss: 0.1494:  96%|█████████▌| 48/50 [01:07<00:04,  2.19s/it]
Epoch 48 | train_loss: 0.1494:  98%|█████████▊| 49/50 [01:07<00:02,  2.22s/it]
Epoch 49 | train_loss: 0.1441:  98%|█████████▊| 49/50 [01:09<00:02,  2.22s/it]
Epoch 49 | train_loss: 0.1441: 100%|██████████| 50/50 [01:09<00:00,  2.21s/it]
Epoch 49 | train_loss: 0.1441: 100%|██████████| 50/50 [01:09<00:00,  1.39s/it]
#Test_f1: 0.5287±0.0251
####### Run 2 for seed 2

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.6045:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.6045:   2%|▏         | 1/50 [00:00<00:42,  1.16it/s]
Epoch 1 | train_loss: 0.3783:   2%|▏         | 1/50 [00:01<00:42,  1.16it/s]
Epoch 1 | train_loss: 0.3783:   4%|▍         | 2/50 [00:01<00:44,  1.07it/s]
Epoch 2 | train_loss: 0.3194:   4%|▍         | 2/50 [00:02<00:44,  1.07it/s]
Epoch 2 | train_loss: 0.3194:   6%|▌         | 3/50 [00:02<00:44,  1.05it/s]
Epoch 3 | train_loss: 0.2935:   6%|▌         | 3/50 [00:03<00:44,  1.05it/s]
Epoch 3 | train_loss: 0.2935:   8%|▊         | 4/50 [00:03<00:44,  1.03it/s]
Epoch 4 | train_loss: 0.2676:   8%|▊         | 4/50 [00:04<00:44,  1.03it/s]
Epoch 4 | train_loss: 0.2676:  10%|█         | 5/50 [00:04<00:43,  1.03it/s]
Epoch 5 | train_loss: 0.2636:  10%|█         | 5/50 [00:05<00:43,  1.03it/s]
Epoch 5 | train_loss: 0.2636:  12%|█▏        | 6/50 [00:05<00:42,  1.03it/s]
Epoch 6 | train_loss: 0.2451:  12%|█▏        | 6/50 [00:06<00:42,  1.03it/s]
Epoch 6 | train_loss: 0.2451:  14%|█▍        | 7/50 [00:06<00:42,  1.02it/s]
Epoch 7 | train_loss: 0.2384:  14%|█▍        | 7/50 [00:07<00:42,  1.02it/s]
Epoch 7 | train_loss: 0.2384:  16%|█▌        | 8/50 [00:07<00:41,  1.01it/s]
Epoch 8 | train_loss: 0.2257:  16%|█▌        | 8/50 [00:08<00:41,  1.01it/s]
Epoch 8 | train_loss: 0.2257:  18%|█▊        | 9/50 [00:08<00:40,  1.01it/s]
Epoch 9 | train_loss: 0.2268:  18%|█▊        | 9/50 [00:09<00:40,  1.01it/s]
Epoch 9 | train_loss: 0.2268:  20%|██        | 10/50 [00:09<00:40,  1.01s/it]
Epoch 10 | train_loss: 0.2272:  20%|██        | 10/50 [00:10<00:40,  1.01s/it]
Epoch 10 | train_loss: 0.2272:  22%|██▏       | 11/50 [00:10<00:38,  1.00it/s]
Epoch 11 | train_loss: 0.2212:  22%|██▏       | 11/50 [00:11<00:38,  1.00it/s]
Epoch 11 | train_loss: 0.2212:  24%|██▍       | 12/50 [00:11<00:37,  1.01it/s]
