START graph_IMDB_MULTI_pagerank_preserve_curriculum: Sun 21 Jun 2026 12:09:18 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset IMDB-MULTI --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.15 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 2.0 --seeds 0 1 2 3 4 5
2026-06-21 12:09:21,644 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='IMDB-MULTI', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=50, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=2, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.15, pagerank_mask_steps=5, pagerank_preserve_power=2.0, pooling='mean', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Using degree as node features
******** # Num Graphs: 1500, # Num Feat: 177, # Num Classes: 3 ********
####### Run 0 for seed 0

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5802:   0%|          | 0/50 [00:01<?, ?it/s]
Epoch 11 | train_loss: 0.2075:  22%|██▏       | 11/50 [00:17<00:54,  1.39s/it]
Epoch 11 | train_loss: 0.2075:  24%|██▍       | 12/50 [00:17<00:52,  1.38s/it]
Epoch 12 | train_loss: 0.2081:  24%|██▍       | 12/50 [00:18<00:52,  1.38s/it]
Epoch 12 | train_loss: 0.2081:  26%|██▌       | 13/50 [00:18<00:52,  1.42s/it]
Epoch 13 | train_loss: 0.1912:  26%|██▌       | 13/50 [00:20<00:52,  1.42s/it]
Epoch 13 | train_loss: 0.1912:  28%|██▊       | 14/50 [00:20<00:51,  1.44s/it]
Epoch 14 | train_loss: 0.1984:  28%|██▊       | 14/50 [00:21<00:51,  1.44s/it]
Epoch 14 | train_loss: 0.1984:  30%|███       | 15/50 [00:21<00:51,  1.47s/it]
Epoch 15 | train_loss: 0.1984:  30%|███       | 15/50 [00:23<00:51,  1.47s/it]
Epoch 15 | train_loss: 0.1984:  32%|███▏      | 16/50 [00:23<00:50,  1.49s/it]
Epoch 16 | train_loss: 0.1871:  32%|███▏      | 16/50 [00:24<00:50,  1.49s/it]
Epoch 16 | train_loss: 0.1871:  34%|███▍      | 17/50 [00:24<00:49,  1.50s/it]
Epoch 17 | train_loss: 0.1894:  34%|███▍      | 17/50 [00:26<00:49,  1.50s/it]
Epoch 17 | train_loss: 0.1894:  36%|███▌      | 18/50 [00:26<00:47,  1.50s/it]
Epoch 18 | train_loss: 0.1829:  36%|███▌      | 18/50 [00:28<00:47,  1.50s/it]
Epoch 18 | train_loss: 0.1829:  38%|███▊      | 19/50 [00:28<00:51,  1.65s/it]
Epoch 19 | train_loss: 0.1739:  38%|███▊      | 19/50 [00:30<00:51,  1.65s/it]
Epoch 19 | train_loss: 0.1739:  40%|████      | 20/50 [00:30<00:56,  1.89s/it]
Epoch 20 | train_loss: 0.1819:  40%|████      | 20/50 [00:31<00:56,  1.89s/it]
Epoch 20 | train_loss: 0.1819:  42%|████▏     | 21/50 [00:31<00:50,  1.76s/it]
Epoch 21 | train_loss: 0.1813:  42%|████▏     | 21/50 [00:33<00:50,  1.76s/it]
Epoch 21 | train_loss: 0.1813:  44%|████▍     | 22/50 [00:33<00:46,  1.65s/it]
Epoch 22 | train_loss: 0.1728:  44%|████▍     | 22/50 [00:34<00:46,  1.65s/it]
Epoch 22 | train_loss: 0.1728:  46%|████▌     | 23/50 [00:34<00:42,  1.57s/it]
Epoch 23 | train_loss: 0.1763:  46%|████▌     | 23/50 [00:36<00:42,  1.57s/it]
Epoch 23 | train_loss: 0.1763:  48%|████▊     | 24/50 [00:36<00:39,  1.52s/it]
Epoch 24 | train_loss: 0.1685:  48%|████▊     | 24/50 [00:37<00:39,  1.52s/it]
Epoch 24 | train_loss: 0.1685:  50%|█████     | 25/50 [00:37<00:36,  1.47s/it]
Epoch 25 | train_loss: 0.1634:  50%|█████     | 25/50 [00:38<00:36,  1.47s/it]
Epoch 25 | train_loss: 0.1634:  52%|█████▏    | 26/50 [00:38<00:34,  1.44s/it]
Epoch 26 | train_loss: 0.1712:  52%|█████▏    | 26/50 [00:40<00:34,  1.44s/it]
Epoch 26 | train_loss: 0.1712:  54%|█████▍    | 27/50 [00:40<00:33,  1.44s/it]
Epoch 27 | train_loss: 0.1672:  54%|█████▍    | 27/50 [00:41<00:33,  1.44s/it]
Epoch 27 | train_loss: 0.1672:  56%|█████▌    | 28/50 [00:41<00:30,  1.41s/it]
Epoch 28 | train_loss: 0.1578:  56%|█████▌    | 28/50 [00:43<00:30,  1.41s/it]
Epoch 28 | train_loss: 0.1578:  58%|█████▊    | 29/50 [00:43<00:29,  1.40s/it]
Epoch 29 | train_loss: 0.1697:  58%|█████▊    | 29/50 [00:44<00:29,  1.40s/it]
Epoch 29 | train_loss: 0.1697:  60%|██████    | 30/50 [00:44<00:28,  1.40s/it]
Epoch 30 | train_loss: 0.1611:  60%|██████    | 30/50 [00:45<00:28,  1.40s/it]
Epoch 30 | train_loss: 0.1611:  62%|██████▏   | 31/50 [00:45<00:26,  1.39s/it]
Epoch 31 | train_loss: 0.1621:  62%|██████▏   | 31/50 [00:47<00:26,  1.39s/it]
Epoch 31 | train_loss: 0.1621:  64%|██████▍   | 32/50 [00:47<00:25,  1.41s/it]
Epoch 32 | train_loss: 0.1634:  64%|██████▍   | 32/50 [00:48<00:25,  1.41s/it]
Epoch 32 | train_loss: 0.1634:  66%|██████▌   | 33/50 [00:48<00:24,  1.42s/it]
Epoch 33 | train_loss: 0.1650:  66%|██████▌   | 33/50 [00:50<00:24,  1.42s/it]
Epoch 33 | train_loss: 0.1650:  68%|██████▊   | 34/50 [00:50<00:22,  1.39s/it]
Epoch 34 | train_loss: 0.1584:  68%|██████▊   | 34/50 [00:51<00:22,  1.39s/it]
Epoch 34 | train_loss: 0.1584:  70%|███████   | 35/50 [00:51<00:20,  1.37s/it]
Epoch 35 | train_loss: 0.1590:  70%|███████   | 35/50 [00:52<00:20,  1.37s/it]
Epoch 35 | train_loss: 0.1590:  72%|███████▏  | 36/50 [00:52<00:19,  1.37s/it]
Epoch 36 | train_loss: 0.1546:  72%|███████▏  | 36/50 [00:54<00:19,  1.37s/it]
Epoch 36 | train_loss: 0.1546:  74%|███████▍  | 37/50 [00:54<00:17,  1.35s/it]
Epoch 37 | train_loss: 0.1520:  74%|███████▍  | 37/50 [00:55<00:17,  1.35s/it]
Epoch 37 | train_loss: 0.1520:  76%|███████▌  | 38/50 [00:55<00:16,  1.35s/it]
Epoch 38 | train_loss: 0.1543:  76%|███████▌  | 38/50 [00:56<00:16,  1.35s/it]
Epoch 38 | train_loss: 0.1543:  78%|███████▊  | 39/50 [00:56<00:15,  1.37s/it]
Epoch 39 | train_loss: 0.1460:  78%|███████▊  | 39/50 [00:58<00:15,  1.37s/it]
Epoch 39 | train_loss: 0.1460:  80%|████████  | 40/50 [00:58<00:13,  1.37s/it]
Epoch 40 | train_loss: 0.1488:  80%|████████  | 40/50 [00:59<00:13,  1.37s/it]
Epoch 40 | train_loss: 0.1488:  82%|████████▏ | 41/50 [00:59<00:12,  1.37s/it]
Epoch 41 | train_loss: 0.1480:  82%|████████▏ | 41/50 [01:00<00:12,  1.37s/it]
Epoch 41 | train_loss: 0.1480:  84%|████████▍ | 42/50 [01:00<00:11,  1.38s/it]
Epoch 42 | train_loss: 0.1540:  84%|████████▍ | 42/50 [01:02<00:11,  1.38s/it]
Epoch 42 | train_loss: 0.1540:  86%|████████▌ | 43/50 [01:02<00:09,  1.37s/it]
Epoch 43 | train_loss: 0.1519:  86%|████████▌ | 43/50 [01:03<00:09,  1.37s/it]
Epoch 43 | train_loss: 0.1519:  88%|████████▊ | 44/50 [01:03<00:08,  1.37s/it]
Epoch 44 | train_loss: 0.1447:  88%|████████▊ | 44/50 [01:05<00:08,  1.37s/it]
Epoch 44 | train_loss: 0.1447:  90%|█████████ | 45/50 [01:05<00:06,  1.38s/it]
Epoch 45 | train_loss: 0.1483:  90%|█████████ | 45/50 [01:06<00:06,  1.38s/it]
Epoch 45 | train_loss: 0.1483:  92%|█████████▏| 46/50 [01:06<00:05,  1.39s/it]
Epoch 46 | train_loss: 0.1456:  92%|█████████▏| 46/50 [01:07<00:05,  1.39s/it]
Epoch 46 | train_loss: 0.1456:  94%|█████████▍| 47/50 [01:07<00:04,  1.39s/it]
Epoch 47 | train_loss: 0.1456:  94%|█████████▍| 47/50 [01:09<00:04,  1.39s/it]
Epoch 47 | train_loss: 0.1456:  96%|█████████▌| 48/50 [01:09<00:02,  1.36s/it]
Epoch 48 | train_loss: 0.1383:  96%|█████████▌| 48/50 [01:10<00:02,  1.36s/it]
Epoch 48 | train_loss: 0.1383:  98%|█████████▊| 49/50 [01:10<00:01,  1.33s/it]
Epoch 49 | train_loss: 0.1433:  98%|█████████▊| 49/50 [01:11<00:01,  1.33s/it]
Epoch 49 | train_loss: 0.1433: 100%|██████████| 50/50 [01:11<00:00,  1.35s/it]
Epoch 49 | train_loss: 0.1433: 100%|██████████| 50/50 [01:11<00:00,  1.44s/it]
#Test_f1: 0.5153±0.0217
####### Run 1 for seed 1

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.5943:   0%|          | 0/50 [00:01<?, ?it/s]
Epoch 0 | train_loss: 0.5943:   2%|▏         | 1/50 [00:01<00:53,  1.10s/it]
Epoch 1 | train_loss: 0.3884:   2%|▏         | 1/50 [00:02<00:53,  1.10s/it]
Epoch 1 | train_loss: 0.3884:   4%|▍         | 2/50 [00:02<00:55,  1.16s/it]
Epoch 2 | train_loss: 0.3257:   4%|▍         | 2/50 [00:03<00:55,  1.16s/it]
Epoch 2 | train_loss: 0.3257:   6%|▌         | 3/50 [00:03<00:56,  1.20s/it]
Epoch 3 | train_loss: 0.2877:   6%|▌         | 3/50 [00:04<00:56,  1.20s/it]
Epoch 3 | train_loss: 0.2877:   8%|▊         | 4/50 [00:04<00:57,  1.25s/it]
Epoch 4 | train_loss: 0.2833:   8%|▊         | 4/50 [00:06<00:57,  1.25s/it]
Epoch 4 | train_loss: 0.2833:  10%|█         | 5/50 [00:06<00:57,  1.27s/it]
Epoch 5 | train_loss: 0.2574:  10%|█         | 5/50 [00:07<00:57,  1.27s/it]
Epoch 5 | train_loss: 0.2574:  12%|█▏        | 6/50 [00:07<00:57,  1.30s/it]
Epoch 6 | train_loss: 0.2563:  12%|█▏        | 6/50 [00:08<00:57,  1.30s/it]
Epoch 6 | train_loss: 0.2563:  14%|█▍        | 7/50 [00:08<00:55,  1.29s/it]
Epoch 7 | train_loss: 0.2412:  14%|█▍        | 7/50 [00:10<00:55,  1.29s/it]
Epoch 7 | train_loss: 0.2412:  16%|█▌        | 8/50 [00:10<00:55,  1.31s/it]
Epoch 8 | train_loss: 0.2323:  16%|█▌        | 8/50 [00:11<00:55,  1.31s/it]
Epoch 8 | train_loss: 0.2323:  18%|█▊        | 9/50 [00:11<00:53,  1.31s/it]
Epoch 9 | train_loss: 0.2255:  18%|█▊        | 9/50 [00:12<00:53,  1.31s/it]
Epoch 9 | train_loss: 0.2255:  20%|██        | 10/50 [00:12<00:53,  1.35s/it]
Epoch 10 | train_loss: 0.2251:  20%|██        | 10/50 [00:14<00:53,  1.35s/it]
Epoch 10 | train_loss: 0.2251:  22%|██▏       | 11/50 [00:14<00:53,  1.36s/it]
Epoch 11 | train_loss: 0.2229:  22%|██▏       | 11/50 [00:15<00:53,  1.36s/it]
Epoch 11 | train_loss: 0.2229:  24%|██▍       | 12/50 [00:15<00:52,  1.37s/it]
Epoch 12 | train_loss: 0.2191:  24%|██▍       | 12/50 [00:17<00:52,  1.37s/it]
Epoch 12 | train_loss: 0.2191:  26%|██▌       | 13/50 [00:17<00:50,  1.38s/it]
Epoch 13 | train_loss: 0.2065:  26%|██▌       | 13/50 [00:18<00:50,  1.38s/it]
Epoch 13 | train_loss: 0.2065:  28%|██▊       | 14/50 [00:18<00:49,  1.37s/it]
Epoch 14 | train_loss: 0.2079:  28%|██▊       | 14/50 [00:19<00:49,  1.37s/it]
Epoch 14 | train_loss: 0.2079:  30%|███       | 15/50 [00:19<00:48,  1.38s/it]
Epoch 15 | train_loss: 0.1941:  30%|███       | 15/50 [00:21<00:48,  1.38s/it]
Epoch 15 | train_loss: 0.1941:  32%|███▏      | 16/50 [00:21<00:47,  1.40s/it]
Epoch 16 | train_loss: 0.1938:  32%|███▏      | 16/50 [00:22<00:47,  1.40s/it]
Epoch 16 | train_loss: 0.1938:  34%|███▍      | 17/50 [00:22<00:46,  1.41s/it]
Epoch 17 | train_loss: 0.1856:  34%|███▍      | 17/50 [00:24<00:46,  1.41s/it]
Epoch 17 | train_loss: 0.1856:  36%|███▌      | 18/50 [00:24<00:44,  1.40s/it]
Epoch 18 | train_loss: 0.1844:  36%|███▌      | 18/50 [00:25<00:44,  1.40s/it]
Epoch 18 | train_loss: 0.1844:  38%|███▊      | 19/50 [00:25<00:44,  1.43s/it]
Epoch 19 | train_loss: 0.1849:  38%|███▊      | 19/50 [00:27<00:44,  1.43s/it]
Epoch 19 | train_loss: 0.1849:  40%|████      | 20/50 [00:27<00:42,  1.42s/it]
Epoch 20 | train_loss: 0.1839:  40%|████      | 20/50 [00:29<00:42,  1.42s/it]
Epoch 20 | train_loss: 0.1839:  42%|████▏     | 21/50 [00:29<00:48,  1.69s/it]
Epoch 21 | train_loss: 0.1863:  42%|████▏     | 21/50 [00:31<00:48,  1.69s/it]
Epoch 21 | train_loss: 0.1863:  44%|████▍     | 22/50 [00:31<00:51,  1.85s/it]
Epoch 22 | train_loss: 0.1755:  44%|████▍     | 22/50 [00:33<00:51,  1.85s/it]
Epoch 22 | train_loss: 0.1755:  46%|████▌     | 23/50 [00:33<00:52,  1.95s/it]
Epoch 23 | train_loss: 0.1775:  46%|████▌     | 23/50 [00:35<00:52,  1.95s/it]
Epoch 23 | train_loss: 0.1775:  48%|████▊     | 24/50 [00:35<00:52,  2.02s/it]
Epoch 24 | train_loss: 0.1760:  48%|████▊     | 24/50 [00:38<00:52,  2.02s/it]
Epoch 24 | train_loss: 0.1760:  50%|█████     | 25/50 [00:38<00:52,  2.09s/it]
Epoch 25 | train_loss: 0.1730:  50%|█████     | 25/50 [00:40<00:52,  2.09s/it]
Epoch 25 | train_loss: 0.1730:  52%|█████▏    | 26/50 [00:40<00:51,  2.14s/it]
Epoch 26 | train_loss: 0.1696:  52%|█████▏    | 26/50 [00:42<00:51,  2.14s/it]
Epoch 26 | train_loss: 0.1696:  54%|█████▍    | 27/50 [00:42<00:49,  2.15s/it]
Epoch 27 | train_loss: 0.1720:  54%|█████▍    | 27/50 [00:44<00:49,  2.15s/it]
Epoch 27 | train_loss: 0.1720:  56%|█████▌    | 28/50 [00:44<00:47,  2.16s/it]
Epoch 28 | train_loss: 0.1691:  56%|█████▌    | 28/50 [00:47<00:47,  2.16s/it]
Epoch 28 | train_loss: 0.1691:  58%|█████▊    | 29/50 [00:47<00:45,  2.19s/it]
Epoch 29 | train_loss: 0.1632:  58%|█████▊    | 29/50 [00:49<00:45,  2.19s/it]
Epoch 29 | train_loss: 0.1632:  60%|██████    | 30/50 [00:49<00:43,  2.19s/it]
Epoch 30 | train_loss: 0.1610:  60%|██████    | 30/50 [00:50<00:43,  2.19s/it]
Epoch 30 | train_loss: 0.1610:  62%|██████▏   | 31/50 [00:50<00:37,  1.98s/it]
Epoch 31 | train_loss: 0.1520:  62%|██████▏   | 31/50 [00:52<00:37,  1.98s/it]
Epoch 31 | train_loss: 0.1520:  64%|██████▍   | 32/50 [00:52<00:32,  1.81s/it]
Epoch 32 | train_loss: 0.1586:  64%|██████▍   | 32/50 [00:53<00:32,  1.81s/it]
Epoch 32 | train_loss: 0.1586:  66%|██████▌   | 33/50 [00:53<00:28,  1.69s/it]
Epoch 33 | train_loss: 0.1619:  66%|██████▌   | 33/50 [00:54<00:28,  1.69s/it]
Epoch 33 | train_loss: 0.1619:  68%|██████▊   | 34/50 [00:54<00:25,  1.57s/it]
Epoch 34 | train_loss: 0.1645:  68%|██████▊   | 34/50 [00:56<00:25,  1.57s/it]
Epoch 34 | train_loss: 0.1645:  70%|███████   | 35/50 [00:56<00:22,  1.49s/it]
Epoch 35 | train_loss: 0.1643:  70%|███████   | 35/50 [00:57<00:22,  1.49s/it]
Epoch 35 | train_loss: 0.1643:  72%|███████▏  | 36/50 [00:57<00:20,  1.45s/it]
Epoch 36 | train_loss: 0.1617:  72%|███████▏  | 36/50 [00:58<00:20,  1.45s/it]
Epoch 36 | train_loss: 0.1617:  74%|███████▍  | 37/50 [00:58<00:18,  1.41s/it]
Epoch 37 | train_loss: 0.1556:  74%|███████▍  | 37/50 [01:00<00:18,  1.41s/it]
Epoch 37 | train_loss: 0.1556:  76%|███████▌  | 38/50 [01:00<00:16,  1.41s/it]
Epoch 38 | train_loss: 0.1566:  76%|███████▌  | 38/50 [01:01<00:16,  1.41s/it]
Epoch 38 | train_loss: 0.1566:  78%|███████▊  | 39/50 [01:01<00:15,  1.40s/it]
Epoch 39 | train_loss: 0.1548:  78%|███████▊  | 39/50 [01:02<00:15,  1.40s/it]
Epoch 39 | train_loss: 0.1548:  80%|████████  | 40/50 [01:02<00:13,  1.36s/it]
Epoch 40 | train_loss: 0.1512:  80%|████████  | 40/50 [01:04<00:13,  1.36s/it]
Epoch 40 | train_loss: 0.1512:  82%|████████▏ | 41/50 [01:04<00:12,  1.35s/it]
Epoch 41 | train_loss: 0.1526:  82%|████████▏ | 41/50 [01:05<00:12,  1.35s/it]
Epoch 41 | train_loss: 0.1526:  84%|████████▍ | 42/50 [01:05<00:10,  1.33s/it]
Epoch 42 | train_loss: 0.1493:  84%|████████▍ | 42/50 [01:06<00:10,  1.33s/it]
Epoch 42 | train_loss: 0.1493:  86%|████████▌ | 43/50 [01:06<00:09,  1.31s/it]
Epoch 43 | train_loss: 0.1584:  86%|████████▌ | 43/50 [01:08<00:09,  1.31s/it]
Epoch 43 | train_loss: 0.1584:  88%|████████▊ | 44/50 [01:08<00:07,  1.32s/it]
Epoch 44 | train_loss: 0.1510:  88%|████████▊ | 44/50 [01:09<00:07,  1.32s/it]
Epoch 44 | train_loss: 0.1510:  90%|█████████ | 45/50 [01:09<00:06,  1.35s/it]
Epoch 45 | train_loss: 0.1526:  90%|█████████ | 45/50 [01:10<00:06,  1.35s/it]
Epoch 45 | train_loss: 0.1526:  92%|█████████▏| 46/50 [01:10<00:05,  1.34s/it]
Epoch 46 | train_loss: 0.1473:  92%|█████████▏| 46/50 [01:12<00:05,  1.34s/it]
Epoch 46 | train_loss: 0.1473:  94%|█████████▍| 47/50 [01:12<00:04,  1.35s/it]
Epoch 47 | train_loss: 0.1442:  94%|█████████▍| 47/50 [01:13<00:04,  1.35s/it]
Epoch 47 | train_loss: 0.1442:  96%|█████████▌| 48/50 [01:13<00:02,  1.38s/it]
Epoch 48 | train_loss: 0.1451:  96%|█████████▌| 48/50 [01:15<00:02,  1.38s/it]
Epoch 48 | train_loss: 0.1451:  98%|█████████▊| 49/50 [01:15<00:01,  1.39s/it]
Epoch 49 | train_loss: 0.1414:  98%|█████████▊| 49/50 [01:16<00:01,  1.39s/it]
Epoch 49 | train_loss: 0.1414: 100%|██████████| 50/50 [01:16<00:00,  1.37s/it]
Epoch 49 | train_loss: 0.1414: 100%|██████████| 50/50 [01:16<00:00,  1.53s/it]
#Test_f1: 0.5147±0.0268
####### Run 2 for seed 2

  0%|          | 0/50 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.6044:   0%|          | 0/50 [00:01<?, ?it/s]
Epoch 0 | train_loss: 0.6044:   2%|▏         | 1/50 [00:01<00:58,  1.20s/it]
Epoch 1 | train_loss: 0.3776:   2%|▏         | 1/50 [00:02<00:58,  1.20s/it]
Epoch 1 | train_loss: 0.3776:   4%|▍         | 2/50 [00:02<01:00,  1.27s/it]
Epoch 2 | train_loss: 0.3194:   4%|▍         | 2/50 [00:03<01:00,  1.27s/it]
Epoch 2 | train_loss: 0.3194:   6%|▌         | 3/50 [00:03<01:01,  1.31s/it]
Epoch 3 | train_loss: 0.2957:   6%|▌         | 3/50 [00:05<01:01,  1.31s/it]
Epoch 3 | train_loss: 0.2957:   8%|▊         | 4/50 [00:05<01:00,  1.32s/it]
Epoch 4 | train_loss: 0.2689:   8%|▊         | 4/50 [00:06<01:00,  1.32s/it]
Epoch 4 | train_loss: 0.2689:  10%|█         | 5/50 [00:06<00:59,  1.31s/it]
Epoch 5 | train_loss: 0.2640:  10%|█         | 5/50 [00:07<00:59,  1.31s/it]
Epoch 5 | train_loss: 0.2640:  12%|█▏        | 6/50 [00:07<00:57,  1.32s/it]
Epoch 6 | train_loss: 0.2445:  12%|█▏        | 6/50 [00:09<00:57,  1.32s/it]
Epoch 6 | train_loss: 0.2445:  14%|█▍        | 7/50 [00:09<00:56,  1.31s/it]
Epoch 7 | train_loss: 0.2399:  14%|█▍        | 7/50 [00:10<00:56,  1.31s/it]
Epoch 7 | train_loss: 0.2399:  16%|█▌        | 8/50 [00:10<00:55,  1.31s/it]
Epoch 8 | train_loss: 0.2270:  16%|█▌        | 8/50 [00:11<00:55,  1.31s/it]
Epoch 8 | train_loss: 0.2270:  18%|█▊        | 9/50 [00:11<00:55,  1.35s/it]
Epoch 9 | train_loss: 0.2267:  18%|█▊        | 9/50 [00:13<00:55,  1.35s/it]
Epoch 9 | train_loss: 0.2267:  20%|██        | 10/50 [00:13<00:56,  1.40s/it]
Epoch 10 | train_loss: 0.2267:  20%|██        | 10/50 [00:14<00:56,  1.40s/it]
Epoch 10 | train_loss: 0.2267:  22%|██▏       | 11/50 [00:14<00:53,  1.37s/it]
Epoch 11 | train_loss: 0.2178:  22%|██▏       | 11/50 [00:16<00:53,  1.37s/it]
Epoch 11 | train_loss: 0.2178:  24%|██▍       | 12/50 [00:16<00:52,  1.38s/it]
